hn,date_of_submission,species,submitted_sample,vitek_id,bacteria_genus,report_issued_date,file_id,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole
5907675,2016-05-13,dog,ear wax,GN,pseudomonas,2016-05-17,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,S,,S,S,S,,R,S,,,,R,S,R
5508665,2016-05-16,dog,purulent,GN,aeromonas,2016-05-19,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,S,,S,S,S,R,,R,,R,R,R,,R,S,,,,R,R,R
5907918,2016-05-16,dog,peritoneal cavity,GN,escherichia,2016-05-19,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,I,+,S,S,S,,S,R,,,,R,S,R
5901313,2016-05-16,dog,synovial fluid,GN,proteus,2016-05-23,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,S,,S,S,S,R,,R,,R,,R,,R,S,,,,R,I,R
5905090,2016-05-18,dog,ub mucosa,GN,klebsiella,2016-05-23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,,R,,R,R,R,I,,R,+,R,S,R,,R,R,,,,S,R,S
5907949,2016-05-18,cat,abdominal fluid,GN,enterobacter,2016-05-23,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,,R,,I,S,S,S,,S,,S,S,S,,S,S,,,,S,S,R
5908100,2016-05-18,dog,purulent,GN,escherichia,2016-05-23,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,R,R,,S,R,,,,R,I,R
5906387,2016-05-23,dog,exudate,GN,pseudomonas,2016-05-30,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,,R,S,R,,R,S,,,,R,R,R
5907332,2016-05-23,dog,prostate,GN,serratia,2016-05-24,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,S,S,,S,,S,,S,S,,S,,S,S,S,,S,S,,,,S,S,S
5617904,2016-05-24,cat,abscess,GN,klebsiella,2016-05-25,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,R,R,R,R,,R,R,R,S,,R,-,R,S,R,,S,R,,,,R,R,S
5713079,2016-05-24,cat,pus,GN,burkholderia,2016-05-25,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,,R,R,S,,R,S,,,,R,R,R
5912054,2016-05-24,dog,urine,GN,klebsiella,2016-05-25,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,S,-,S,S,S,,I,S,,,,S,S,S
5904454,2016-05-24,cat,purulent,GN,achromobacter,2016-05-25,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,
5507492,2016-05-25,dog,urine,GN,klebsiella,2016-05-27,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,S,S,R,,I,S,,,,R,R,S
5507500,2016-05-25,dog,ear wax,GN,providencia,2016-05-27,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,,R,R,,S,S,S,R,,I,,R,,S,,R,S,,,,R,R,S
5900790,2016-05-25,dog,fluid,GN,klebsiella,2016-05-27,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,-,R,S,R,,I,R,,,,R,I,S
5908263,2016-05-25,dog,urine,GN,pseudomonas,2016-05-27,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,,,,R,S,R
5900959,2016-06-03,dog,nasal cavity,GN,pseudomonas,2016-06-03,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,,,,R,S,R
5900959,2016-06-03,dog,nasal cavity,GN,sphingomonas,2016-06-03,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,R,S,S,R,,R,R,R,I,,S,,R,R,S,,R,R,,,,S,R,R
5908784,2016-06-03,dog,bed sore,GN,pseudomonas,2016-06-03,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,,,,I,S,R
5517925,2016-06-06,dog,fistula,GN,pseudomonas,2016-06-07,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,,R,S,R,,R,S,S,,,R,R,R
5908246,2016-06-06,dog,ub mucosa,GN,klebsiella,2016-06-07,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,R,R,,S,R,,,,R,R,R
5517050,2016-06-07,dog,urine,GN,klebsiella,2016-06-08,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,+,S,S,R,,R,R,,,,R,R,R
5902309,2016-06-08,cat,mass,GN,salmonella,2016-06-09,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,S,S,S,,S,S,S,S,,S,,R,S,S,,S,S,,,,S,R,S
5908931,2016-06-08,dog,mass,GN,pseudomonas,2016-06-09,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,,R,S,R,,R,S,,,,R,I,R
5909034,2016-06-08,dog,wound,GN,klebsiella,2016-06-09,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S
5909105,2016-06-08,dog,exudate,GN,klebsiella,2016-06-09,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S
5517050,2016-06-07,dog,renal abscess,GN,unknown,2016-06-10,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,+,,,,,,,,,,,,S
5909072,2016-06-13,cat,open fracture,GN,acinetobacter,2016-06-14,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,R,R,R,,R,R,R,R,,S,,S,S,S,,R,S,,,S,S,S,S
5514126,2016-06-14,dog,wound,GN,pseudomonas,2016-06-15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,S,,,R,S,R
5908765,2016-06-14,dog,bile,GN,enterobacter,2016-06-15,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,,R,,I,S,S,S,,S,,S,S,S,,S,S,,,,S,S,S
5818367,2016-06-14,dog,urine,GN,acinetobacter,2016-06-16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,R,R,R,R,,R,R,R,I,,R,,R,R,R,,R,R,,,S,R,R,S
5908489,2016-06-15,dog,urine,GN,proteus,2016-06-15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,R,R,R,R,,R,R,R,I,,R,,R,,R,,R,R,,,,R,R,S
5712279,2016-06-17,cat,nasal discharge,GN,pseudomonas,2016-06-19,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,I,S,,R,S,,,,R,S,R
5903315,2016-06-17,dog,skin,GN,pseudomonas,2016-06-19,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,S,,S,S,S,,R,S,,,,R,S,R
5909706,2016-06-17,cat,skin,GN,acinetobacter,2016-06-19,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,R,R,R,,R,R,R,R,,S,,S,S,S,,R,S,,,S,R,S,S
5908108,2016-05-31,dog,sputum,GN,escherichia,2016-06-01,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,R,S,,S,S,S,R,,R,-,S,S,R,,S,I,,,,R,S,S
5908585,2016-05-31,cat,urine,GN,klebsiella,2016-06-01,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,S,,R,+,R,S,R,,S,R,,,,R,R,R
5817042,2016-06-20,cat,urine,GN,proteus,2016-06-19,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,R,,S,S,S,R,,R,,R,,R,,R,I,,,,R,I,R
5908581,2016-06-20,dog,ub mucosa,GN,pseudomonas,2016-06-21,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,,,,R,S,R
5900115,2016-06-20,dog,od exudate,GN,proteus,2016-06-22,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,R,,S,S,S,R,,S,,S,,S,,R,S,,,,R,S,R
5717138,2016-06-21,cat,urine,GN,klebsiella,2016-06-23,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,R,R,,S,S,S,S,,R,-,S,S,R,,S,S,,,,R,S,S
5909881,2016-06-21,cat,nasal purulent discharge,GN,escherichia,2016-06-23,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,S,S,S,S,,I,-,S,S,S,,S,R,,,,S,S,R
5909968,2016-06-21,dog,abdominal cavity,GN,escherichia,2016-06-23,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,R,R,S,,R,+,R,R,R,,S,R,,,,R,R,S
5516409,2016-06-23,dog,purulent,GN,escherichia,2016-06-26,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,R,R,,S,R,,,,R,I,R
5909873,2016-06-23,cat,purulent,GN,pasteurella,2016-06-26,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,,S,,S,S,S,S,,S,,I,S,S,,S,S,,,,,S,S
5909904,2016-06-23,cat,exudate,GN,aeromonas,2016-06-26,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,I,R,R,,S,S,I,S,,S,,S,S,S,,S,S,,,,,S,S
5909551,2016-06-28,cat,urine,GN,pseudomonas,2016-06-29,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,,R,S,R,,R,S,,,,R,R,R
5910311,2016-06-29,other,urine,GN,escherichia,2016-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,,R,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S
5910360,2016-06-29,cat,exudate,GN,burkholderia,2016-06-29,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,R,R,R,R,,R,R,R,R,,R,,R,R,S,,R,S,,,,R,R,S
5504896,2016-06-30,other,abdomen,GN,escherichia,2016-07-01,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,S,,R,+,R,S,R,,S,R,,,,R,I,R
5604502,2016-07-01,dog,fistula,GN,escherichia,2016-07-03,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,I,R
5604502,2016-07-01,dog,ub mucosa,GN,escherichia,2016-07-03,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,I,R
5910436,2016-07-01,dog,wound,GN,citrobacter,2016-07-03,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,,R,,S,S,S,S,,S,,S,S,S,,S,S,,,,S,S,S
5519148,2016-07-04,dog,urine,GN,klebsiella,2016-07-05,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,-,R,S,R,,S,R,,,,R,R,R
5905863,2016-07-04,dog,urine,GN,escherichia,2016-07-05,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,I,R
5910105,2016-07-04,cat,wound,GN,pseudomonas,2016-07-05,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,,R,S,R,,R,S,,,,R,I,R
5910105,2016-06-30,cat,abdominal fluid,GN,escherichia,2016-07-05,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,R,R,S,,R,+,R,S,R,,S,R,,,,R,R,S
-,2016-12-05,cat,nasal discharge,GN,acinetobacter,2016-12-14,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,,R,R,R,,R,R,R,R,,S,,S,S,S,,R,S,S,,S,S,S,S
5500482,2017-08-01,dog,ear swab,GN,pseudomonas,2017-08-04,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,,,,R,S,R
5500985,2017-10-03,dog,urine,GN,proteus,2017-10-06,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,,I,,R,,R,R,,,,R,S,R
5501395,2017-01-24,dog,ub mucosa,GN,klebsiella,2017-01-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,-,R,S,R,,I,R,,,,R,R,R
5501481,2017-01-13,dog,urine,GN,pseudomonas,2017-01-21,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,R,S,,R,S,S,,,R,S,R
5501618,2017-03-25,dog,perianal,GN,proteus,2017-03-31,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,I,,S,S,I,R,,,,R,,S,,R,R,,,,R,R,R
5501746,2017-06-30,dog,urine,GN,klebsiella,2017-07-05,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,,I,S,I,R,,R,-,S,S,R,,R,R,,,,R,S,S
5503200,2017-10-09,dog,anal,GN,pseudomonas,2017-10-12,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,S,,S,S,S,,R,S,S,,,R,S,R
5503385,2017-05-02,dog,abdominal fluid,GN,escherichia,2017-05-09,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,S,,S,S,S,S,,R,-,S,S,R,,S,R,,,,R,S,R
5506180,2017-05-08,dog,urine,GN,escherichia,2017-05-16,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,I,,S,S,S,S,,I,-,S,S,S,,S,R,,,,R,S,S
5506189,2017-02-08,dog,deep exudate,GN,pseudomonas,2017-02-15,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,S,I,R,,R,R,R,I,,S,,S,S,S,,I,S,,,,S,S,S
5507086,2017-10-28,dog,urine,GN,escherichia,2017-11-02,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,I,R,S,,S,S,S,I,,S,-,R,S,S,,S,R,,,,S,I,S
5507492,2017-02-04,dog,urine,GN,klebsiella,2017-02-10,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,-,R,R,R,,R,R,,,,R,R,R
5507492,2017-06-25,dog,eye,GN,klebsiella,2017-06-29,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,+,R,S,R,,I,R,,,,R,R,R
5508352,2017-02-15,dog,urine,GN,escherichia,2017-02-21,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,S,R,S,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,R,S
5512811,2017-10-31,dog,ub mucosa,GN,proteus,2017-11-06,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,R
5514270,2017-01-29,dog,urine,GN,escherichia,2017-02-02,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,,S,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S
5514270,2017-01-30,dog,pus,GN,proteus,2017-02-03,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,S,S,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S
5514270,2017-08-07,dog,urine,GN,proteus,2017-08-10,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,I,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S
5517804,2017-10-19,dog,urine,GN,escherichia,2017-10-27,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,I,R,R,R,,R,R,R,I,,R,-,R,S,R,,S,R,,,,R,R,R
5517804,2017-10-22,dog,urine,GN,escherichia,2017-10-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,-,R,R,R,,S,R,,,,R,R,R
5518340,2017-02-25,dog,urine,GN,escherichia,2017-03-02,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,R,-,S,S,R,,S,I,,,,R,S,R
5520403,2017-07-04,dog,pus,GN,pseudomonas,2017-07-13,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,S,,S,S,S,,R,S,S,,,R,S,R
5521809,2017-01-21,dog,exudate,GN,pseudomonas,2017-01-26,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,I,S,S,,R,S,S,,,R,S,R
5521846,2017-05-09,dog,ub mucosa,GN,enterobacter,2017-05-17,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,,R,,S,S,S,S,,I,,S,S,S,,R,S,,,,S,S,S
5600078,2017-06-10,dog,urine,GN,burkholderia,2017-06-16,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,R,R,R,R,,R,R,R,R,,S,,R,R,S,,R,S,,,,R,R,S
5600141,2017-02-10,dog,urinary bladder mucosa,GN,pseudomonas,2017-02-16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,,R,I,R,,R,R,,,,R,R,R
5600141,2017-02-18,dog,wound,GN,escherichia,2017-02-23,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,I,,R,-,R,S,R,,S,R,,,,R,I,R
5600238,2017-11-15,dog,urine,GN,proteus,2017-11-21,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,I,,R,,R,,R,,R,R,,,,R,I,R
5603873,2017-04-08,dog,wound,GN,enterobacter,2017-04-18,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,,R,,S,S,S,S,,S,,S,S,S,,S,S,,,,S,S,S
5604059,2017-03-29,dog,urine,GN,escherichia,2017-04-03,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,,S,,S,S,S,S,,R,-,S,S,R,,S,S,,,,R,S,S
5604059,2017-03-06,dog,urine,GN,klebsiella,2017-03-09,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,-,S,S,R,,I,R,,,,R,S,R
5604605,2017-08-15,dog,nasal discharge,GN,pseudomonas,2017-08-21,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,S,,,R,S,R
5604958,2017-02-19,dog,ear swab,GN,pseudomonas,2017-02-22,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,S,,S,I,S,,R,R,S,,,R,S,R
5607332,2017-01-10,dog,mass,GN,klebsiella,2017-01-16,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,S,,I,-,R,S,I,,S,R,,,,R,I,R
5607624,2017-12-24,dog,urine,GN,proteus,2017-12-28,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,R,,R,,R,,R,,R,I,,,,R,I,R
5610829,2017-10-12,dog,urine,GN,acinetobacter,2017-10-18,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,R,,R,R,R,I,,I,,S,S,I,,R,S,R,,I,R,S,S
5611527,2017-10-17,dog,abscess,GN,escherichia,2017-10-24,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,I,I,I,,R,-,S,S,R,,S,S,,,,R,S,S
5614041,2017-06-09,cat,urine,GN,proteus,2017-06-14,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,S,I,,R,,S,,R,,R,R,,,,R,S,R
5614749,2017-02-22,cat,kidney,GN,acinetobacter,2017-03-01,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,I,,S,,R,R,S,,R,S,R,,I,R,R,S
5614935,2017-02-03,dog,pus,GN,pseudomonas,2017-02-10,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,S,,,R,S,R
5701090,2017-12-12,cat,nasal mucosa,GN,pseudomonas,2017-12-18,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,S,R,,S,,S,S,S,,R,S,S,,,R,S,R
5701678,2017-02-20,dog,prostate,GN,escherichia,2017-02-23,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,R,-,R,S,R,,S,R,,,,R,I,S
5701678,2017-02-18,dog,urine,GN,escherichia,2017-02-23,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,R,-,R,S,R,,S,R,,,,R,I,S
5701789,2017-01-17,dog,urine,GN,klebsiella,2017-01-21,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,+,R,S,R,,R,R,,,,R,R,I
5701952,2017-01-24,dog,urine,GN,escherichia,2017-01-31,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,-,S,S,R,,S,R,,,,S,S,S
5702241,2017-05-02,dog,exudate,GN,klebsiella,2017-05-08,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,-,R,S,R,,R,R,,,,R,R,R
5702848,2017-12-14,dog,cervical,GN,proteus,2017-12-21,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,I,,S,S,S,S,,S,,S,,S,,R,R,,,,R,S,S
5703095,2017-01-24,dog,ub mucosa,GN,salmonella,2017-01-30,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,R,S,R,R,,R,S,S,I,,S,,R,I,S,,S,R,,,,R,R,S
