hn,date_of_submission,species,submitted_sample,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,id
6117716,2019-01-12,cat,abdominal cavity,GN,escherichia,2019-01-17,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,S,,S,+,S,S,S,,S,R,,,,S,S,R,1841
6117716,2019-01-12,cat,ub mucosa,GN,escherichia,2019-01-17,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,S,,S,+,S,S,S,,S,R,,,,S,S,R,1842
6117727,2019-07-04,dog,pus,GN,pasteurella,2019-07-11,train,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,1843
6117793,2018-12-27,dog,ub mucosa,GN,enterobacter,2019-01-07,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,,S,S,S,S,,S,,S,S,S,,S,S,,,,S,S,S,1844
6117853,2019-01-07,cat,urine,GN,pseudomonas,2019-01-11,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1845
6118027,2019-04-29,dog,exudate,GN,klebsiella,2019-05-02,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,R,R,R,R,,R,R,I,R,,R,-,R,S,R,,R,R,,,,R,R,S,1846
6118039,2019-08-30,dog,exudate,GN,pseudomonas,2019-09-05,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1847
6118075,2019-02-25,dog,urine,GN,proteus,2019-03-01,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S,1848
6118098,2019-01-21,dog,opened wound,GN,acinetobacter,2019-01-28,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,S,,S,S,S,,,S,,,,S,S,S,1849
6118212,2019-02-04,cat,urine,GN,pseudomonas,2019-02-11,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1850
6200045,2019-06-12,dog,orthopedic,GN,sphingomonas,2019-06-20,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,,,,,,,,S,,S,,R,S,S,,,R,,,,S,I,S,1851
6200082,2019-01-19,dog,purulent,GN,pseudomonas,2019-01-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1852
6200224,2019-01-07,dog,septic wound,GN,serratia,2019-01-10,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,,S,,S,I,,S,,S,S,S,,R,S,,,,S,S,S,1853
6200280,2019-05-02,cat,abscess,GN,pasteurella,2019-05-08,train,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,1854
6200385,2019-01-09,dog,bite wound,GN,escherichia,2019-01-14,train,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,S,S,S,R,,S,-,S,S,S,,S,R,,,,R,S,R,1855
6200400,2019-01-09,dog,ear purulent,GN,pseudomonas,2019-01-14,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,R,,S,I,I,,,S,,,,,S,,1856
6200492,2019-01-11,cat,bite wound,GN,enterobacter,2019-01-16,train,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,,S,S,S,S,,S,,S,S,S,,I,S,,,,S,S,S,1857
6200540,2019-02-18,dog,exudate,GN,pseudomonas,2019-02-25,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1858
6200542,2019-01-13,dog,bite wound,GN,aeromonas,2019-01-17,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,,,,,,,S,,I,,S,S,S,,,,,,,R,,S,1859
6200545,2019-02-16,cat,bite wound,GN,pseudomonas,2019-02-22,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1860
6200576,2019-02-12,dog,ub mucosa,GN,proteus,2019-02-18,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,S,,R,,R,,R,,R,R,,,,R,R,R,1861
6200589,2019-07-04,dog,urine,GN,klebsiella,2019-07-10,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,R,R,S,,R,-,S,R,R,,R,R,,,,R,S,S,1862
6200589,2019-07-19,dog,urine,GN,klebsiella,2019-07-24,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,-,S,R,R,,R,R,,,,R,S,R,1863
6200598,2019-01-13,cat,exudate,GN,escherichia,2019-01-17,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,R,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S,1864
6200598,2019-01-15,cat,abdominal cavity,GN,klebsiella,2019-01-23,train,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S,1865
6200724,2019-01-16,dog,bed sore,GN,escherichia,2019-01-23,train,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,R,,S,S,S,S,,R,-,S,S,R,,S,R,,,,R,S,S,1866
6200733,2019-01-16,dog,pus,GN,pseudomonas,2019-01-22,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1867
6200754,2019-01-16,cat,surgical site,GN,serratia,2019-01-22,train,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,,S,,S,S,,S,,S,S,S,,R,S,,,,R,S,S,1868
6200763,2019-01-21,dog,swab,GN,escherichia,2019-01-28,train,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,S,S,S,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S,1869
6200877,2019-02-02,cat,urine,GN,pseudomonas,2019-02-11,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1870
6200904,2019-01-21,dog,ub mucosa,GN,pseudomonas,2019-01-28,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1871
6200912,2019-03-07,cat,urine,GN,escherichia,2019-03-12,train,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,S,R,S,,I,S,S,I,,R,-,S,S,R,,S,R,,,,R,S,R,1872
6200912,2019-01-21,cat,urine,GN,pseudomonas,2019-01-28,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1873
6200912,2019-01-24,cat,urine,GN,pseudomonas,2019-01-30,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1874
6200915,2019-01-21,cat,urine,GN,escherichia,2019-01-30,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S,1875
6200932,2019-01-24,dog,urine,GN,proteus,2019-01-29,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,S,,R,,S,,R,S,,,,R,S,S,1876
6200959,2019-01-20,cat,bite wound,GN,ochrobactrum,2019-01-31,train,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,1877
6200965,2019-02-21,cat,urine,GN,escherichia,2019-02-26,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,R,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S,1878
6201069,2019-08-09,dog,urine,GN,escherichia,2019-08-16,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,R,,R,R,R,S,,R,+,S,S,R,,S,R,,,,S,S,S,1879
6201095,2019-02-21,dog,exudate,GN,pseudomonas,2019-02-26,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,,,,,,,,,,R,,R,I,R,,,I,,,,,R,,1880
6201095,2019-03-21,dog,pus,GN,myroides,2019-03-29,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,I,,,,,,,,S,,I,,I,S,I,,,S,,,,R,R,R,1881
6201110,2019-01-25,dog,urine,GN,escherichia,2019-02-01,train,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,R,,S,S,S,S,,R,-,S,S,R,,S,R,,,,R,S,R,1882
6201110,2019-02-01,dog,purulent,GN,escherichia,2019-02-11,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,R,-,S,S,R,,S,R,,,,R,S,R,1883
6201110,2019-02-01,dog,renal calculi,GN,escherichia,2019-02-11,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,R,,S,S,S,S,,R,-,S,S,R,,S,R,,,,R,S,R,1884
6201153,2019-01-25,dog,urine,GN,escherichia,2019-01-30,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,I,R,R,R,,R,R,R,I,,R,-,R,S,R,,I,R,,,,R,R,R,1885
6201193,2019-01-25,cat,pleural effusion,GN,unknown,2019-02-13,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,-,,,,,,,,,,,,,1886
6201259,2019-01-27,cat,nasal swab,GN,pasteurella,2019-01-31,train,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,1887
6201263,2019-01-30,cat,necrotic wound,GN,pseudomonas,2019-02-04,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,,,,,,,,,,R,,R,S,R,,,R,,,,,R,,1888
6201263,2019-01-28,cat,wound,GN,proteus,2019-01-31,train,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,S,R,R,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S,1889
6201328,2019-01-31,cat,bile,GN,escherichia,2019-02-05,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,I,R,,,,R,I,R,1890
6201412,2019-03-05,dog,peritoneal cavity,GN,escherichia,2019-03-11,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,I,,R,-,S,R,R,,S,R,,,,R,S,R,1891
6201620,2019-02-06,dog,abdominal cavity,GN,serratia,2019-02-13,train,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,S,R,,R,,S,,S,I,,S,,S,I,S,,R,S,,,,R,I,S,1892
6201778,2019-02-25,dog,urine,GN,escherichia,2019-02-28,train,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,R,-,R,S,R,,S,R,,,,R,I,R,1893
6201779,2019-02-07,cat,wound,GN,enterobacter,2019-02-13,train,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,,S,S,S,S,,S,,S,S,S,,I,S,,,,S,S,S,1894
6201794,2019-02-14,cat,cystic calculi,GN,pseudomonas,2019-02-20,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,S,,,,,S,,1895
6201794,2019-02-13,cat,urine,GN,pseudomonas,2019-02-20,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,I,S,,,S,,,,,S,,1896
6201815,2019-02-09,dog,bite wound,GN,klebsiella,2019-02-14,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,,S,S,S,S,,S,-,S,S,S,,S,R,,,,R,S,S,1897
6201833,2019-02-10,cat,opened wound,GN,proteus,2019-02-14,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,R,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S,1898
6201856,2019-02-12,cat,bite wound,GN,enterobacter,2019-02-18,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,,I,S,S,S,,S,,S,S,S,,S,S,,,,S,S,S,1899
6201874,2019-02-10,dog,ventral neck abscess,GN,sphingomonas,2019-03-19,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,1900
6201890,2019-02-11,cat,opened wound,GN,escherichia,2019-02-14,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,R,R,R,,R,-,S,S,R,,S,S,,,,R,S,S,1901
6202161,2019-02-15,cat,wound,GN,pasteurella,2019-02-22,train,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,1902
6202206,2019-02-17,cat,bite wound,GN,klebsiella,2019-02-22,train,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,,S,S,S,S,,S,-,S,S,S,,S,R,,,,S,S,S,1903
6202234,2019-03-19,dog,urine,GN,escherichia,2019-03-25,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,-,S,S,R,,S,R,,,,R,S,R,1904
6202429,2019-02-22,dog,opened wound,GN,pseudomonas,2019-02-28,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1905
6202430,2019-02-22,dog,urine,GN,sphingomonas,2019-02-26,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,R,,,,,,,,S,,I,,I,S,I,,,S,,,,R,I,S,1906
6202470,2019-02-24,cat,abdominal fluid,GN,escherichia,2019-02-28,train,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,S,S,R,,S,S,S,S,,I,-,R,S,S,,S,S,,,,R,S,S,1907
6202546,2019-02-28,dog,urine,GN,klebsiella,2019-03-06,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,I,R,S,,I,S,S,R,,R,-,S,S,R,,I,R,,,,R,I,R,1908
6202552,2019-02-24,dog,abdominal fluid,GN,escherichia,2019-03-01,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,S,S,S,S,,S,-,S,S,S,,I,S,,,,S,S,S,1909
6202565,2019-12-06,dog,abdominal cavity,GN,serratia,2019-12-13,train,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,S,R,,R,R,S,,S,I,S,S,,S,,S,S,R,,,S,,R,,S,1910
6202565,2019-12-13,dog,wound,GN,pseudomonas,2019-12-19,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,1911
6202612,2019-02-25,cat,ear wound,GN,pseudomonas,2019-02-28,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,,,,,,,,R,,R,,R,S,R,,,I,,,,R,R,R,1912
6202613,2019-03-21,dog,ub mucosa,GN,pseudomonas,2019-03-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,R,,,,,S,,1913
6202683,2019-02-26,dog,peritoneal effusion,GN,pseudomonas,2019-03-06,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1914
6202746,2019-02-28,cat,fistula,GN,serratia,2019-03-14,train,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,,S,,S,I,,S,,S,I,S,,R,S,,,,R,S,S,1915
6202747,2019-02-28,dog,abdominal fluid,GN,serratia,2019-03-07,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,,R,,S,,S,I,,S,,S,I,S,,R,S,,,,R,S,S,1916
6202795,2019-03-26,dog,nasal mass,GN,pasteurella,2019-04-04,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,1917
6202811,2019-03-01,dog,ear purulent,GN,providencia,2019-03-07,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,,R,R,,S,S,S,R,,S,,R,,S,,R,S,,,,R,R,S,1918
6202868,2019-03-04,dog,urine,GN,escherichia,2019-03-08,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,R,-,S,S,R,,S,S,,,,S,S,S,1919
6202872,2019-03-03,cat,urine,GN,escherichia,2019-03-07,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,R,R,R,R,,R,R,R,S,,R,+,R,S,R,,R,R,,,,R,R,S,1920
6202894,2019-03-05,dog,urine,GN,proteus,2019-03-11,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,S,S,,S,S,S,I,,S,,S,,S,,R,S,,,,R,S,S,1921
6202900,2019-07-01,dog,urine,GN,escherichia,2019-07-04,train,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,R,-,R,S,R,,S,R,,,,R,I,R,1922
6202926,2019-03-04,dog,urine,GN,proteus,2019-03-08,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,I,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S,1923
6202934,2019-03-14,cat,wound,GN,serratia,2019-03-18,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,R,R,,R,,R,,R,I,,I,,R,I,S,,R,R,,,,R,R,S,1924
6202934,2019-04-20,cat,foley tip,GN,proteus,2019-04-25,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,,R,,R,,R,R,,,,R,I,R,1925
6202936,2019-04-17,dog,opened wound,GN,escherichia,2019-04-23,train,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,S,S,S,R,,R,-,S,S,R,,S,R,,,,R,S,R,1926
6202965,2019-04-01,dog,ub mucosa,GN,burkholderia,2019-04-10,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,R,,,,,,,,R,,R,,R,R,I,,,R,,,,R,R,S,1927
6203007,2019-03-06,dog,urine,GN,klebsiella,2019-03-12,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,S,-,S,S,S,,I,S,,,,S,S,S,1928
6203009,2019-03-07,dog,urine,GN,acinetobacter,2019-03-14,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,R,,R,R,R,,,R,,,,R,S,R,1929
6203009,2019-03-10,dog,urine,GN,klebsiella,2019-03-14,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,S,R,R,,R,R,R,R,,R,+,S,S,R,,S,R,,,,R,S,R,1930
6203027,2019-03-15,dog,urine,GN,escherichia,2019-03-20,train,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,,S,S,S,S,,I,-,S,S,S,,S,R,,,,R,S,S,1931
6203078,2019-03-11,cat,abscess,GN,escherichia,2019-03-15,train,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,S,S,S,I,,I,-,S,S,S,,S,R,,,,R,S,R,1932
6203152,2019-03-09,cat,bite wound,GN,aeromonas,2019-03-14,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,,,,,,S,,S,,S,S,S,,,,,,,S,,S,1933
6203304,2019-03-12,cat,bite wound,GN,acinetobacter,2019-03-18,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,R,,R,R,R,,,R,,,,R,R,R,1934
6203325,2019-03-12,cat,urine,GN,escherichia,2019-03-15,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,R,R,R,,R,R,R,I,,R,-,R,S,R,,S,R,,,,R,R,R,1935
6203383,2019-03-13,dog,urine,GN,proteus,2019-03-19,train,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,S,,S,S,S,R,,S,,S,,S,,R,R,,,,R,S,R,1936
6203454,2019-04-22,dog,urine,GN,pseudomonas,2019-04-26,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1937
6203481,2019-03-31,dog,opened wound,GN,pseudomonas,2019-04-05,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,,,,,,,,,,R,,R,S,R,,,I,,,,,R,,1938
6203490,2019-03-15,dog,ear purulent,GN,pseudomonas,2019-03-21,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1939
6203570,2019-03-25,dog,ub mucosa,GN,pseudomonas,2019-04-02,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1940
6203616,2019-03-18,cat,abdominal cavity,GN,pseudomonas,2019-03-22,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1941
6203617,2019-03-17,dog,urine,GN,escherichia,2019-03-21,train,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,S,R,R,S,,S,S,S,I,,I,-,S,S,S,,S,R,,,,S,S,S,1942
6203663,2019-04-11,dog,urine,GN,escherichia,2019-04-22,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,I,R,1943
6203691,2019-03-19,cat,urine,GN,pseudomonas,2019-03-22,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,I,,,,,,,,,,S,,S,S,S,,,S,,,,,S,,1944
6203723,2019-03-20,cat,urine,GN,cupriavidus,2019-04-02,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,I,,I,,S,S,I,,,S,,,,S,S,R,1945
6203760,2019-03-21,dog,abdominal cavity,GN,pseudomonas,2019-03-27,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1946
6203764,2019-05-23,dog,urine,GN,escherichia,2019-05-28,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,R,R,I,,R,-,R,S,R,,I,R,,,,R,S,S,1947
